# Chunk-averaged data for fix netEndForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netEndForce
  12 42 2.26455
  13 42 0.12023
  14 42 -0.47747
  15 42 -0.52483
  16 42 0.143966
  17 42 -0.771502
  18 42 -0.346742
  19 42 -0.799763
  20 42 0.182419
29000 20 840
  1 42 -1.44377
  2 42 -0.190837
  3 42 0.445013
  4 42 0.205839
  5 42 -0.281394
  6 42 0.811541
  7 42 -0.135687
  8 42 -1.18376
  9 42 -0.193149
  10 42 -1.12513
  11 42 -0.0728014
  12 42 0.956715
  13 42 0.3492
  14 42 0.326269
  15 42 -0.697962
  16 42 0.812885
  17 42 -0.385533
  18 42 1.04885
  19 42 0.648422
  20 42 0.277182
29100 20 840
  1 42 -0.0465686
  2 42 -1.69388
  3 42 -0.583081
  4 42 0.253043
  5 42 0.200965
  6 42 -0.589706
  7 42 0.978822
  8 42 -0.687979
  9 42 0.358664
  10 42 -0.0846472
  11 42 -0.0170115
  12 42 -0.640337
  13 42 -0.894225
  14 42 0.0601516
  15 42 1.28839
  16 42 -0.145597
  17 42 1.11839
  18 42 0.335158
  19 42 -0.104849
  20 42 0.628868
29200 20 840
  1 42 -0.400034
  2 42 -1.07357
  3 42 -0.957394
  4 42 -2.27052
  5 42 -1.03891
  6 42 0.0272419
  7 42 -0.635334
  8 42 -0.694135
  9 42 0.980767
  10 42 0.229084
  11 42 1.65384
  12 42 0.22371
  13 42 -0.462385
  14 42 0.32153
  15 42 1.33663
  16 42 1.80724
  17 42 1.22928
  18 42 2.12172
  19 42 -0.448211
  20 42 -1.49239
29300 20 840
  1 42 0.668924
  2 42 -0.556314
  3 42 -0.591378
  4 42 -0.847492
  5 42 -0.0915795
  6 42 0.953352
  7 42 -0.143586
  8 42 -0.237337
  9 42 0.753992
  10 42 0.552539
  11 42 -1.15081
  12 42 1.81764
  13 42 0.374767
  14 42 0.272296
  15 42 0.744401
  16 42 0.680571
  17 42 0.206247
  18 42 0.794804
  19 42 -0.197269
  20 42 -1.15948
29400 20 840
  1 42 -0.164057
  2 42 0.194496
  3 42 -0.650946
  4 42 0.711693
  5 42 1.51644
  6 42 -0.260054
  7 42 -0.863628
  8 42 0.785937
  9 42 0.502424
  10 42 -0.191202
  11 42 -1.77088
  12 42 -1.16594
  13 42 -0.241248
  14 42 -0.679414
  15 42 0.144066
  16 42 -0.863333
  17 42 0.428167
  18 42 0.210991
  19 42 2.51264
  20 42 1.1683
29500 20 840
  1 42 1.08531
  2 42 0.859809
  3 42 -0.825554
  4 42 0.0654202
  5 42 0.370082
  6 42 0.205529
  7 42 0.565228
  8 42 -0.144208
  9 42 -0.54209
  10 42 -0.912993
  11 42 -0.402133
  12 42 0.120885
  13 42 0.0546444
  14 42 0.526912
  15 42 0.768202
  16 42 -0.301159
  17 42 -0.830703
  18 42 -0.0641518
  19 42 -0.193567
  20 42 -0.0245823
29600 20 840
  1 42 0.246915
  2 42 0.212248
  3 42 1.38552
  4 42 -0.318118
  5 42 -0.113809
  6 42 -1.40864
  7 42 0.5665
  8 42 -0.0906432
  9 42 -0.207112
  10 42 0.0835159
  11 42 0.335612
  12 42 -0.696392
  13 42 -0.059209
  14 42 0.00819774
  15 42 1.9328
  16 42 -0.222712
  17 42 1.66306
  18 42 0.575779
  19 42 -0.502184
  20 42 1.47539
29700 20 840
  1 42 0.847668
  2 42 -2.03901
  3 42 0.178118
  4 42 -1.62482
  5 42 -0.160451
  6 42 0.013926
  7 42 -0.404089
  8 42 0.755773
  9 42 0.771075
  10 42 -0.649254
  11 42 1.32424
  12 42 0.723334
  13 42 0.42932
  14 42 0.305922
  15 42 -0.714731
  16 42 0.677802
  17 42 -0.462622
  18 42 -0.0593486
  19 42 -1.25422
  20 42 -0.931193
29800 20 840
  1 42 0.787848
  2 42 -1.75201
  3 42 0.773699
  4 42 0.0872669
  5 42 -1.54788
  6 42 0.100597
  7 42 0.153583
  8 42 0.703186
  9 42 1.98772
  10 42 -0.357724
  11 42 -0.40534
  12 42 -0.854138
  13 42 0.170608
  14 42 0.0874184
  15 42 0.383309
  16 42 0.668149
  17 42 -0.51856
  18 42 -0.714771
  19 42 -0.160195
  20 42 0.243686
29900 20 840
  1 42 1.68161
  2 42 0.369539
  3 42 0.43351
  4 42 -0.0834787
  5 42 -1.09117
  6 42 -0.364813
  7 42 0.0534915
  8 42 -0.287346
  9 42 0.240558
  10 42 -0.342682
  11 42 0.513262
  12 42 1.75044
  13 42 -0.129904
  14 42 0.49673
  15 42 0.143736
  16 42 0.599323
  17 42 0.696449
  18 42 -0.018563
  19 42 -0.834913
  20 42 0.750132
30000 20 840
  1 42 -0.0195742
  2 42 -1.52452
  3 42 -1.68744
  4 42 0.00924614
  5 42 0.114864
  6 42 0.451636
  7 42 -0.195075
  8 42 -0.763836
  9 42 0.0364464
  10 42 -0.102819
  11 42 1.59323
  12 42 -0.935769
  13 42 0.971543
  14 42 1.17412
  15 42 0.307388
  16 42 1.50208
  17 42 0.0469528
  18 42 -0.295289
  19 42 -1.27482
  20 42 -0.484808
30100 20 840
  1 42 0.64276
  2 42 -1.41345
  3 42 -1.24197
  4 42 0.167056
  5 42 -0.336947
  6 42 -1.01896
  7 42 -0.304209
  8 42 0.891031
  9 42 0.390308
  10 42 -0.742217
  11 42 1.25869
  12 42 -0.585729
  13 42 -0.15936
  14 42 0.206799
  15 42 1.06888
  16 42 0.266121
  17 42 0.217062
  18 42 -0.668434
  19 42 -0.754547
  20 42 0.516357
30200 20 840
  1 42 -2.16692
  2 42 0.333357
  3 42 -0.281849
  4 42 -0.752971
  5 42 -0.333428
  6 42 0.544394
  7 42 -0.575598
  8 42 0.48553
  9 42 1.21816
  10 42 -0.384796
  11 42 1.07885
  12 42 0.526686
  13 42 0.0842709
  14 42 -0.370078
  15 42 -0.357865
  16 42 -0.0321526
  17 42 -0.481161
  18 42 1.88604
  19 42 -0.249145
  20 42 -0.843901
30300 20 840
  1 42 -0.587943
  2 42 0.354902
  3 42 -1.92737
  4 42 0.821197
  5 42 1.07153
  6 42 0.982188
  7 42 -0.592398
  8 42 0.61024
  9 42 0.285964
  10 42 0.389026
  11 42 1.35859
  12 42 -0.0369576
  13 42 0.197193
  14 42 -0.449974
  15 42 0.0809299
  16 42 -1.24098
  17 42 -0.447135
  18 42 -0.513946
  19 42 -0.515135
  20 42 -0.999275
30400 20 840
  1 42 -1.85375
  2 42 1.11257
  3 42 -1.471
  4 42 0.471315
  5 42 1.11261
  6 42 -0.206562
  7 42 -0.641262
  8 42 0.257953
  9 42 0.283217
  10 42 0.748515
  11 42 0.879346
  12 42 -1.05194
  13 42 -0.17525
  14 42 -1.06451
  15 42 -0.558633
  16 42 -0.629305
  17 42 -0.588929
  18 42 -0.578703
  19 42 1.08216
  20 42 0.60677
30500 20 840
  1 42 -0.159458
  2 42 0.796441
  3 42 0.326986
  4 42 0.0239736
  5 42 -0.611095
  6 42 0.372202
  7 42 -1.01332
  8 42 -0.624301
  9 42 -0.543632
  10 42 0.516588
  11 42 -0.262583
  12 42 2.18855
  13 42 -0.0573132
  14 42 -0.250623
  15 42 -0.942822
  16 42 0.73477
  17 42 -0.823114
  18 42 -0.0445814
  19 42 -1.18402
  20 42 -1.55706
30600 20 840
  1 42 -0.646166
  2 42 0.394278
  3 42 1.15714
  4 42 2.10051
  5 42 0.471486
  6 42 -1.22203
  7 42 -0.122745
  8 42 0.146839
  9 42 -0.251104
  10 42 0.546744
  11 42 -1.0068
  12 42 -0.912691
  13 42 -0.599203
  14 42 -1.32091
  15 42 0.597416
  16 42 -0.761652
  17 42 0.54549
  18 42 0.202565
  19 42 0.625625
  20 42 1.44011
30700 20 840
  1 42 0.954987
  2 42 -0.43375
  3 42 0.0685659
  4 42 0.525691
  5 42 0.889485
  6 42 -0.392079
  7 42 -0.276312
  8 42 0.455045
  9 42 -0.347266
  10 42 -0.395992
  11 42 1.71633
  12 42 -0.0614578
  13 42 0.237654
  14 42 -0.205904
  15 42 -1.37426
  16 42 0.304349
  17 42 -1.16894
  18 42 -1.00817
  19 42 -0.221718
  20 42 0.396746
30800 20 840
  1 42 0.164583
  2 42 0.959116
  3 42 1.1581
  4 42 0.801917
  5 42 -0.550426
  6 42 0.395347
  7 42 0.242718
  8 42 -0.5182
  9 42 -0.202432
  10 42 -0.349179
  11 42 0.428099
  12 42 -0.225693
  13 42 0.123146
  14 42 0.665653
  15 42 -0.46634
  16 42 -0.575026
  17 42 -0.276328
  18 42 -1.04892
  19 42 0.34087
  20 42 1.65728
30900 20 840
  1 42 -0.74597
  2 42 1.17531
  3 42 0.255045
  4 42 0.0138798
  5 42 0.614689
  6 42 0.823584
  7 42 0.413729
  8 42 -1.39951
  9 42 -1.5212
  10 42 -0.403441
  11 42 0.602283
  12 42 2.83056
  13 42 0.418033
  14 42 0.0398678
  15 42 -0.576051
  16 42 0.389019
  17 42 0.00148269
  18 42 0.176048
  19 42 -0.625948
  20 42 -0.601279
31000 20 840
  1 42 -1.5916
  2 42 -0.393131
  3 42 -0.0158835
  4 42 -0.603553
  5 42 0.256959
  6 42 1.03133
  7 42 0.0884236
  8 42 -0.844543
  9 42 0.309599
  10 42 0.644844
  11 42 -0.584186
  12 42 -1.37761
  13 42 -0.157281
  14 42 -0.738149
  15 42 -0.863718
  16 42 -0.142802
  17 42 -0.890957
  18 42 0.0924528
  19 42 0.446157
  20 42 -0.71375
31100 20 840
  1 42 0.45923
  2 42 0.433323
  3 42 -0.263263
  4 42 -1.07543
  5 42 0.734079
  6 42 0.796342
  7 42 -0.600856
  8 42 0.64141
  9 42 0.682641
  10 42 1.16397
  11 42 -1.4375
  12 42 -0.905548
  13 42 -1.09591
  14 42 -0.720248
  15 42 -0.656733
  16 42 -1.46729
  17 42 -0.325977
  18 42 0.242045
  19 42 1.50393
  20 42 -0.133033
31200 20 840
  1 42 -1.11098
  2 42 1.44752
  3 42 -0.277669
  4 42 -1.28826
  5 42 3.15369
  6 42 2.17458
  7 42 -0.28425
  8 42 0.525755
  9 42 -0.551429
  10 42 0.978771
  11 42 -1.0591
  12 42 -1.08784
  13 42 0.455901
  14 42 0.194301
  15 42 -0.787593
  16 42 -0.563587
  17 42 -0.313268
  18 42 0.8204
  19 42 0.313299
  20 42 -1.50991
31300 20 840
  1 42 -0.963584
  2 42 0.765612
  3 42 -0.37445
  4 42 1.72279
  5 42 1.62804
  6 42 -0.669659
  7 42 -0.397231
  8 42 1.41705
  9 42 -2.02257
  10 42 0.0157364
  11 42 -0.293756
  12 42 -1.07429
  13 42 0.350118
  14 42 -0.0518198
  15 42 0.708366
  16 42 0.353779
  17 42 -1.04665
  18 42 -1.20855
  19 42 -0.516146
  20 42 -0.257764
31400 20 840
  1 42 -0.438937
  2 42 0.205686
  3 42 2.30125
  4 42 1.35847
  5 42 -0.393099
  6 42 -0.29377
  7 42 -0.123991
  8 42 0.151639
  9 42 -0.902855
  10 42 -0.708589
  11 42 -0.388705
  12 42 -0.445542
  13 42 -0.173032
  14 42 -0.0632703
  15 42 0.877617
  16 42 0.267859
  17 42 -0.756678
  18 42 0.0556404
  19 42 1.94296
  20 42 1.01419
31500 20 840
  1 42 0.94298
  2 42 0.106325
  3 42 1.48104
  4 42 0.0226739
  5 42 -0.458739
  6 42 1.10251
  7 42 0.914881
  8 42 -1.02133
  9 42 -1.10652
  10 42 0.136999
  11 42 -0.656264
  12 42 0.85803
  13 42 0.199118
  14 42 0.989942
  15 42 0.00784902
  16 42 -0.808961
  17 42 0.0974321
  18 42 0.608622
  19 42 -0.575111
  20 42 -0.662278
31600 20 840
  1 42 0.545445
  2 42 -0.486505
  3 42 1.79837
  4 42 0.235183
  5 42 0.733763
  6 42 -0.554844
  7 42 1.08532
  8 42 -0.192912
  9 42 -0.0200465
  10 42 0.590213
  11 42 -1.77544
  12 42 -1.64114
  13 42 -0.298564
  14 42 0.0610586
  15 42 0.287431
  16 42 -0.132992
  17 42 1.22022
  18 42 -0.227701
  19 42 1.24601
  20 42 0.624585
31700 20 840
  1 42 0.649686
  2 42 -1.36458
  3 42 -0.0689337
  4 42 -1.63874
  5 42 -0.0834158
  6 42 -0.190082
  7 42 1.01208
  8 42 -0.231314
  9 42 0.275678
  10 42 0.786753
  11 42 0.534985
  12 42 1.43436
  13 42 0.398702
  14 42 0.98141
  15 42 -1.17273
  16 42 0.724882
  17 42 0.471665
  18 42 -0.670974
  19 42 0.217933
  20 42 -1.29489
31800 20 840
  1 42 0.18993
  2 42 0.208527
  3 42 1.29013
  4 42 0.103325
  5 42 0.16531
  6 42 0.738915
  7 42 -0.0454361
  8 42 -0.500876
  9 42 0.120559
  10 42 -0.893721
  11 42 -0.573868
  12 42 0.00641717
  13 42 0.00966862
  14 42 0.488208
  15 42 -0.22977
  16 42 -0.384181
  17 42 0.381197
  18 42 -0.439815
  19 42 0.762247
  20 42 0.454463
31900 20 840
  1 42 0.26981
  2 42 -0.764107
  3 42 -0.832635
  4 42 0.151749
  5 42 0.206375
  6 42 1.40103
  7 42 0.00957181
  8 42 -0.602544
  9 42 -0.574153
  10 42 -0.601512
  11 42 1.70702
  12 42 1.0192
  13 42 0.490148
  14 42 0.11488
  15 42 0.405366
  16 42 -2.01187
  17 42 0.389575
  18 42 -0.14724
  19 42 -0.755818
  20 42 -0.202517
32000 20 840
  1 42 -0.216502
  2 42 -0.855559
  3 42 -0.913001
  4 42 -1.26122
  5 42 -0.173258
  6 42 -1.04027
  7 42 0.66667
  8 42 0.143641
  9 42 1.85488
  10 42 0.527217
  11 42 0.326213
  12 42 -2.25518
  13 42 -0.481538
  14 42 -0.10948
  15 42 0.286511
  16 42 -1.15668
  17 42 -0.509083
  18 42 0.243964
  19 42 0.543733
  20 42 0.235065
32100 20 840
  1 42 0.660791
  2 42 0.228574
  3 42 -0.43043
  4 42 -0.187458
  5 42 -0.343281
  6 42 -1.15803
  7 42 -0.397829
  8 42 0.431007
  9 42 0.966331
  10 42 0.0205214
  11 42 0.351206
  12 42 1.68736
  13 42 -0.5409
  14 42 -0.48411
  15 42 1.07456
  16 42 -0.355646
  17 42 0.92952
  18 42 1.45011
  19 42 -0.151583
  20 42 -0.990141
32200 20 840
  1 42 -0.806153
  2 42 1.20509
  3 42 -2.19189
  4 42 -0.167986
  5 42 0.178688
  6 42 0.515515
  7 42 -0.654722
  8 42 0.00951285
  9 42 1.50398
  10 42 0.436731
  11 42 -1.01521
  12 42 0.876907
  13 42 0.835871
  14 42 0.0403199
  15 42 0.742859
  16 42 1.15754
  17 42 -0.788938
  18 42 1.21832
  19 42 -0.878355
  20 42 0.136668
32300 20 840
  1 42 0.658436
  2 42 -0.205518
  3 42 -0.388007
  4 42 0.654542
  5 42 -1.4325
  6 42 -0.55256
  7 42 -0.463824
  8 42 0.269391
  9 42 0.542797
  10 42 0.0629724
  11 42 -0.858214
  12 42 -0.0117587
  13 42 -0.587434
  14 42 -0.193621
  15 42 0.481471
  16 42 -0.0943151
  17 42 0.2752
  18 42 0.353294
  19 42 -0.359479
  20 42 0.878414
32400 20 840
  1 42 -0.284358
  2 42 0.211041
  3 42 0.623571
  4 42 0.701204
  5 42 -0.72659
  6 42 0.823865
  7 42 2.14955
  8 42 -0.792535
  9 42 0.686743
  10 42 0.0429873
  11 42 0.966628
  12 42 -0.176046
  13 42 -0.78185
  14 42 0.022371
  15 42 0.00116784
  16 42 -0.496954
  17 42 0.382603
  18 42 0.668966
  19 42 0.763304
  20 42 -0.869418
32500 20 840
  1 42 0.696525
  2 42 -0.00725496
  3 42 -0.443714
  4 42 0.125086
  5 42 -1.04888
  6 42 0.594357
  7 42 -0.247788
  8 42 -0.424737
  9 42 -0.637158
  10 42 -0.604064
  11 42 1.17243
  12 42 0.776193
  13 42 0.596646
  14 42 0.548185
  15 42 1.3698
  16 42 -0.0441605
  17 42 0.732195
  18 42 0.407021
  19 42 -0.529172
  20 42 -2.84035
32600 20 840
  1 42 -0.00264666
  2 42 -0.486919
  3 42 0.863894
  4 42 0.183496
  5 42 -0.271105
  6 42 0.19417
  7 42 0.309254
  8 42 0.213099
  9 42 0.57019
  10 42 -0.541033
  11 42 0.817899
  12 42 0.15032
  13 42 -0.140079
  14 42 -0.435118
  15 42 0.728007
  16 42 0.411373
  17 42 -0.365202
  18 42 -0.298509
  19 42 1.00933
  20 42 0.400221
32700 20 840
  1 42 0.452448
  2 42 0.187876
  3 42 -0.222798
  4 42 -1.25737
  5 42 -0.371182
  6 42 1.24101
  7 42 0.771774
  8 42 -0.144338
  9 42 1.11152
  10 42 0.156238
  11 42 0.304607
  12 42 1.6858
  13 42 -0.0449713
  14 42 -0.426146
  15 42 -0.93444
  16 42 1.42436
  17 42 -0.522418
  18 42 -0.560102
  19 42 0.683919
  20 42 2.03157
32800 20 840
  1 42 -0.40759
  2 42 1.0475
  3 42 0.240083
  4 42 0.144321
  5 42 1.12516
  6 42 -0.309157
  7 42 -0.856596
  8 42 0.103463
  9 42 -0.451929
  10 42 0.282554
  11 42 -0.590171
  12 42 -1.17659
  13 42 -0.0850222
  14 42 -1.04301
  15 42 0.570934
  16 42 0.353433
  17 42 -0.242517
  18 42 -0.245519
  19 42 -0.0421411
  20 42 1.0938
32900 20 840
  1 42 0.419196
  2 42 -0.393907
  3 42 -0.836413
  4 42 -0.722922
  5 42 -0.546779
  6 42 -1.37845
  7 42 -0.460383
  8 42 -0.0875001
  9 42 -0.747992
  10 42 1.37523
  11 42 0.578197
  12 42 0.533532
  13 42 1.14936
  14 42 -0.89376
  15 42 0.42115
  16 42 -0.0186307
  17 42 -0.142579
  18 42 -1.16524
  19 42 -2.92345
  20 42 -1.2875
33000 20 840
  1 42 0.415677
  2 42 -1.18599
  3 42 -0.949095
  4 42 -0.279525
  5 42 -0.763552
  6 42 -0.572524
  7 42 -0.177862
  8 42 0.903728
  9 42 -0.0472684
  10 42 -0.16956
  11 42 -0.702272
  12 42 -1.73374
  13 42 -0.714895
  14 42 -0.787537
  15 42 -0.461145
  16 42 -0.505398
  17 42 -1.1684
  18 42 0.0208139
  19 42 0.12742
  20 42 -0.982324
33100 20 840
  1 42 1.48854
  2 42 -0.0475384
  3 42 1.27522
  4 42 1.18394
  5 42 1.5919
  6 42 0.785517
  7 42 -0.439888
  8 42 1.66626
  9 42 -0.909156
  10 42 -1.07837
  11 42 1.23595
  12 42 -0.352287
  13 42 -0.274064
  14 42 -0.605607
  15 42 -0.154582
  16 42 -0.996016
  17 42 -0.608312
  18 42 0.938514
  19 42 0.677241
  20 42 -1.21722
33200 20 840
  1 42 0.472407
  2 42 1.04647
  3 42 -1.09789
  4 42 0.19783
  5 42 -0.825435
  6 42 0.305678
  7 42 -0.592485
  8 42 -0.124872
  9 42 1.06745
  10 42 0.267944
  11 42 0.311177
  12 42 -1.29415
  13 42 0.0540666
  14 42 0.280985
  15 42 0.241336
  16 42 1.21928
  17 42 -2.17886
  18 42 -1.0337
  19 42 -0.363379
  20 42 0.183071
33300 20 840
  1 42 0.057574
  2 42 -0.108544
  3 42 2.18498
  4 42 0.425761
  5 42 -1.81348
  6 42 -0.0793767
  7 42 1.04647
  8 42 -0.262011
  9 42 -2.18047
  10 42 -0.152867
  11 42 -0.420398
  12 42 1.24038
  13 42 -0.0938453
  14 42 0.385828
  15 42 -0.854063
  16 42 -0.169889
  17 42 -0.176264
  18 42 0.321697
  19 42 1.17496
  20 42 0.460377
33400 20 840
  1 42 -1.13123
  2 42 -0.091163
  3 42 0.878703
  4 42 0.700397
  5 42 -0.429567
  6 42 0.307014
  7 42 -0.109611
  8 42 -1.02758
  9 42 -0.316537
  10 42 0.879138
  11 42 -0.206743
  12 42 1.27831
  13 42 0.623067
  14 42 -0.0806089
  15 42 -1.93645
  16 42 0.804864
  17 42 -0.38075
  18 42 -0.229679
  19 42 0.824241
  20 42 -2.69206
33500 20 840
  1 42 -0.527797
  2 42 -0.124015
  3 42 -0.512261
  4 42 -0.222351
  5 42 -0.947709
  6 42 -0.00687133
  7 42 -0.903079
  8 42 0.366756
  9 42 0.134533
  10 42 0.926188
  11 42 0.00636871
  12 42 1.06598
  13 42 -0.439842
  14 42 -0.0236366
  15 42 -0.569742
  16 42 -1.75853
  17 42 -0.268763
  18 42 -0.669161
  19 42 -0.866998
  20 42 -1.22637
33600 20 840
  1 42 -0.536991
  2 42 -0.770387
  3 42 0.640539
  4 42 0.0950148
  5 42 1.7241
  6 42 -0.0908304
  7 42 1.48519
  8 42 -0.688989
  9 42 1.87815
  10 42 1.51839
  11 42 0.539726
  12 42 -0.370737
  13 42 -1.00825
  14 42 -0.939071
  15 42 -2.19804
  16 42 -0.556183
  17 42 0.0935765
  18 42 -0.913286
  19 42 1.59043
  20 42 0.851379
33700 20 840
  1 42 -1.11015
  2 42 -0.492649
  3 42 -4.05439
  4 42 -1.03312
  5 42 2.13079
  6 42 -0.218442
  7 42 -0.834181
  8 42 -1.6227
  9 42 -0.108317
  10 42 -1.00387
  11 42 1.21574
  12 42 1.02402
  13 42 0.0259038
  14 42 -0.28221
  15 42 -0.97319
  16 42 0.986414
  17 42 0.205352
  18 42 -1.32071
  19 42 -1.71696
  20 42 0.546216
33800 20 840
  1 42 -1.07877
  2 42 0.723519
  3 42 0.32048
  4 42 -0.379313
  5 42 0.0524569
  6 42 -1.87202
  7 42 -0.839725
  8 42 -0.983491
  9 42 -1.41304
  10 42 -1.21931
  11 42 0.135962
  12 42 -0.206658
  13 42 0.247669
  14 42 -0.756951
  15 42 0.522747
  16 42 0.563535
  17 42 -0.23826
  18 42 0.208328
  19 42 -1.00639
  20 42 0.446539
33900 20 840
  1 42 -0.540459
  2 42 -0.249478
  3 42 0.0327036
  4 42 -0.0601655
  5 42 0.444079
  6 42 -1.53243
  7 42 0.221578
  8 42 0.19388
  9 42 -0.82191
  10 42 1.53857
  11 42 -0.744945
  12 42 1.33775
  13 42 0.912545
  14 42 0.0657665
  15 42 -0.349188
  16 42 0.451963
  17 42 -0.0608249
  18 42 0.545284
  19 42 -0.615424
  20 42 -0.371151
34000 20 840
  1 42 -0.588833
  2 42 -0.414384
  3 42 -0.769411
  4 42 -0.0162868
  5 42 0.541333
  6 42 0.0111877
  7 42 0.572562
  8 42 0.490048
  9 42 0.0260226
  10 42 0.622387
  11 42 -2.04161
  12 42 -1.83901
  13 42 -0.78062
  14 42 0.156921
  15 42 0.0173908
  16 42 -0.438826
  17 42 0.00344603
  18 42 1.12356
  19 42 1.0917
  20 42 0.389976
34100 20 840
  1 42 0.878674
  2 42 -0.223099
  3 42 -0.0454992
  4 42 0.453517
  5 42 0.0622086
  6 42 -0.267229
  7 42 0.133168
  8 42 -0.0201675
  9 42 -1.38195
  10 42 -0.215307
  11 42 0.208904
  12 42 0.0766144
  13 42 1.16041
  14 42 0.743415
  15 42 0.880041
  16 42 -0.464807
  17 42 1.24373
  18 42 -0.47961
  19 42 0.140921
  20 42 -1.22577
34200 20 840
  1 42 -0.0436433
  2 42 0.488464
  3 42 -0.800352
  4 42 -0.0857857
  5 42 -0.0258686
  6 42 0.467469
  7 42 0.463926
  8 42 -0.511274
  9 42 0.604643
  10 42 -0.0341065
  11 42 -2.25
  12 42 -0.113111
  13 42 -0.174087
  14 42 1.28534
  15 42 -0.556431
  16 42 0.352868
  17 42 0.0340023
  18 42 0.0592134
  19 42 1.99367
  20 42 0.23152
34300 20 840
  1 42 -0.230513
  2 42 -0.6863
  3 42 2.75021
  4 42 1.33002
  5 42 -0.827574
  6 42 1.36299
  7 42 -0.166643
  8 42 0.0185366
  9 42 -1.93326
  10 42 -0.401311
  11 42 -0.207791
  12 42 0.256438
  13 42 -0.84294
  14 42 0.572467
  15 42 0.106497
  16 42 -1.07594
  17 42 0.254466
  18 42 -1.2005
  19 42 1.94728
  20 42 0.714768
34400 20 840
  1 42 0.457266
  2 42 -0.911126
  3 42 -1.0197
  4 42 0.0366875
  5 42 0.443016
  6 42 -0.475679
  7 42 0.539989
  8 42 -0.64297
  9 42 0.188748
  10 42 1.00157
  11 42 -0.400921
  12 42 -0.868751
  13 42 -0.0132031
  14 42 0.350915
  15 42 -0.339328
  16 42 -0.107639
  17 42 -1.21392
  18 42 -0.0820796
  19 42 0.675222
  20 42 0.0925186
34500 20 840
  1 42 0.719568
  2 42 0.532786
  3 42 -0.0434239
  4 42 -1.3518
  5 42 0.346793
  6 42 -1.07547
  7 42 0.025937
  8 42 -0.796391
  9 42 -0.055077
  10 42 -0.21407
  11 42 -0.801453
  12 42 0.451858
  13 42 0.306605
  14 42 0.265676
  15 42 0.832645
  16 42 -1.32017
  17 42 0.696033
  18 42 0.553174
  19 42 0.499455
  20 42 1.00071
34600 20 840
  1 42 0.293457
  2 42 -0.424631
  3 42 0.952096
  4 42 0.303305
  5 42 2.27743
  6 42 -1.71389
  7 42 -0.50764
  8 42 -0.258277
  9 42 0.64006
  10 42 0.628125
  11 42 -0.860245
  12 42 -0.422281
  13 42 -0.752406
  14 42 -0.681906
  15 42 -0.770451
  16 42 1.96671
  17 42 0.529228
  18 42 0.481644
  19 42 1.66283
  20 42 1.42592
34700 20 840
  1 42 0.815011
  2 42 0.95525
  3 42 -1.66135
  4 42 -1.06416
  5 42 -1.13014
  6 42 -1.58746
  7 42 -0.217492
  8 42 0.63739
  9 42 1.04397
  10 42 -0.438555
  11 42 -0.306582
  12 42 -1.32337
  13 42 0.333141
  14 42 -0.224423
  15 42 0.507607
  16 42 -0.305465
  17 42 0.656274
  18 42 0.243934
  19 42 2.07578
  20 42 1.81835
34800 20 840
  1 42 1.07438
  2 42 -0.523708
  3 42 1.62113
  4 42 0.100219
  5 42 -0.273838
  6 42 -0.00225544
  7 42 -0.0336354
  8 42 -0.645337
  9 42 0.514548
  10 42 -0.218057
  11 42 0.21672
  12 42 -2.25207
  13 42 -0.417812
  14 42 -0.0478532
  15 42 1.30994
  16 42 -0.7329
  17 42 0.563189
  18 42 1.78804
  19 42 0.187352
  20 42 0.743204
34900 20 840
  1 42 -0.448531
  2 42 -0.224172
  3 42 -1.36958
  4 42 -1.00095
  5 42 0.259983
  6 42 0.145791
  7 42 2.28063
  8 42 0.165571
  9 42 2.12554
  10 42 0.82298
  11 42 0.867484
  12 42 0.173086
  13 42 0.718106
  14 42 0.735795
  15 42 1.06438
  16 42 -2.11381
  17 42 1.06795
  18 42 0.660521
  19 42 -0.334635
  20 42 0.638488
35000 20 840
  1 42 -0.562775
  2 42 -0.205183
  3 42 -1.18071
  4 42 1.03238
  5 42 -0.460543
  6 42 1.2052
  7 42 -0.325868
  8 42 0.700826
  9 42 2.36055
  10 42 -1.19172
  11 42 0.576118
  12 42 -0.998288
  13 42 0.15216
  14 42 0.223834
  15 42 1.37662
  16 42 0.187039
  17 42 -0.838607
  18 42 1.68823
  19 42 -0.282813
  20 42 -1.56342
35100 20 840
  1 42 0.0943863
  2 42 0.953262
  3 42 1.14431
  4 42 0.942121
  5 42 -0.647177
  6 42 1.29043
  7 42 1.76624
  8 42 -0.368646
  9 42 -0.757888
  10 42 -0.1951
  11 42 0.432017
  12 42 2.15228
  13 42 0.440813
  14 42 0.0693641
  15 42 1.79082
  16 42 1.11193
  17 42 -0.114552
  18 42 -0.99196
  19 42 -0.468323
  20 42 -0.963267
35200 20 840
  1 42 -1.29733
  2 42 1.49798
  3 42 0.291067
  4 42 0.0772656
  5 42 -0.826558
  6 42 0.66946
  7 42 -0.198403
  8 42 -0.739866
  9 42 0.167244
  10 42 0.700771
  11 42 -1.59669
  12 42 -0.384846
  13 42 -0.143357
  14 42 -0.398159
  15 42 -0.660266
  16 42 0.835986
  17 42 -0.350848
  18 42 0.649021
  19 42 0.0361305
  20 42 1.1328
35300 20 840
  1 42 0.422578
  2 42 -0.653729
  3 42 0.32196
  4 42 0.869725
  5 42 -0.836146
