# Chunk-averaged data for fix tensions and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netTension
  16 32 -2.59551
  17 32 0.977031
  18 32 2.30913
  19 32 -2.03583
  20 32 0.109233
6300 20 640
  1 32 0.273091
  2 32 0.074165
  3 32 0.933683
  4 32 0.0862346
  5 32 -1.16001
  6 32 0.971851
  7 32 -2.86841
  8 32 -2.0903
  9 32 0.89592
  10 32 -0.278353
  11 32 -0.410184
  12 32 -0.529671
  13 32 -0.115257
  14 32 -0.163974
  15 32 1.95638
  16 32 -4.10605
  17 32 1.70631
  18 32 2.37938
  19 32 -1.731
  20 32 0.0203038
6400 20 640
  1 32 0.0705655
  2 32 0.389733
  3 32 0.262028
  4 32 -0.127955
  5 32 -0.912439
  6 32 1.05249
  7 32 -1.59887
  8 32 -2.15641
  9 32 0.966269
  10 32 -0.0849253
  11 32 -0.632173
  12 32 -0.311736
  13 32 -0.129779
  14 32 -0.083028
  15 32 1.99381
  16 32 -4.00258
  17 32 1.84967
  18 32 2.56239
  19 32 -0.891776
  20 32 -0.20954
6500 20 640
  1 32 -0.245808
  2 32 0.355728
  3 32 0.0181757
  4 32 -0.518702
  5 32 -0.780995
  6 32 -0.148292
  7 32 -0.574548
  8 32 -1.66953
  9 32 0.610193
  10 32 -0.171241
  11 32 -0.531426
  12 32 0.158442
  13 32 0.0612235
  14 32 0.206036
  15 32 1.6146
  16 32 -3.39379
  17 32 0.84552
  18 32 1.81845
  19 32 -0.0785653
  20 32 -0.231326
6600 20 640
  1 32 -0.338066
  2 32 0.239175
  3 32 -0.40109
  4 32 -0.0438723
  5 32 -0.0769335
  6 32 -0.862071
  7 32 0.813883
  8 32 -0.641383
  9 32 0.125352
  10 32 -0.199705
  11 32 -0.458834
  12 32 -0.202354
  13 32 0.153392
  14 32 0.765552
  15 32 0.760851
  16 32 -1.50213
  17 32 0.197343
  18 32 0.496848
  19 32 0.351533
  20 32 -0.237676
6700 20 640
  1 32 -0.633865
  2 32 -0.168236
  3 32 -0.783276
  4 32 0.661325
  5 32 0.219194
  6 32 -1.08786
  7 32 1.99076
  8 32 0.32429
  9 32 -0.391715
  10 32 -0.0580542
  11 32 -0.162411
  12 32 -0.498251
  13 32 0.0831638
  14 32 0.807883
  15 32 -0.0152112
  16 32 -0.0799835
  17 32 -0.601863
  18 32 -0.789043
  19 32 0.69737
  20 32 -0.435814
6800 20 640
  1 32 -0.383728
  2 32 -0.0626925
  3 32 -1.00733
  4 32 1.14224
  5 32 1.08894
  6 32 -1.19335
  7 32 2.56154
  8 32 1.41953
  9 32 -0.703049
  10 32 -0.193208
  11 32 -0.640136
  12 32 -0.419341
  13 32 0.292506
  14 32 1.04632
  15 32 -0.395268
  16 32 1.71724
  17 32 -1.51598
  18 32 -1.58698
  19 32 0.608835
  20 32 -0.848616
6900 20 640
  1 32 -0.399738
  2 32 0.0109472
  3 32 -0.967469
  4 32 1.84953
  5 32 1.65724
  6 32 -0.871589
  7 32 2.59779
  8 32 2.11439
  9 32 -1.22744
  10 32 0.0850027
  11 32 -0.150998
  12 32 0.0956996
  13 32 -0.158269
  14 32 0.858527
  15 32 0.266698
  16 32 3.12763
  17 32 -1.88484
  18 32 -2.15925
  19 32 0.92655
  20 32 -0.902385
7000 20 640
  1 32 -0.514083
  2 32 -0.259754
  3 32 -0.573333
  4 32 1.61356
  5 32 1.74429
  6 32 -1.06034
  7 32 2.22742
  8 32 1.93202
  9 32 -1.45372
  10 32 0.399908
  11 32 0.484571
  12 32 0.304156
  13 32 -0.600087
  14 32 0.463855
  15 32 1.11746
  16 32 3.88423
  17 32 -2.47588
  18 32 -2.33342
  19 32 0.981376
  20 32 -0.803069
7100 20 640
  1 32 -0.236141
  2 32 -0.162072
  3 32 -0.190321
  4 32 0.581755
  5 32 1.2512
  6 32 -1.13399
  7 32 1.2297
  8 32 1.81578
  9 32 -0.93279
  10 32 0.615175
  11 32 0.58914
  12 32 0.308262
  13 32 -0.877901
  14 32 0.0401976
  15 32 0.301333
  16 32 4.34798
  17 32 -2.04337
  18 32 -2.36197
  19 32 0.934007
  20 32 -0.757696
7200 20 640
  1 32 -0.0630099
  2 32 -0.264141
  3 32 -0.140609
  4 32 -0.274978
  5 32 1.28999
  6 32 -0.118302
  7 32 -0.0972087
  8 32 1.35632
  9 32 -0.357709
  10 32 0.537828
  11 32 0.154605
  12 32 0.142973
  13 32 -1.12831
  14 32 -0.374812
  15 32 0.19269
  16 32 3.74719
  17 32 -1.13968
  18 32 -1.73388
  19 32 0.393253
  20 32 -0.401998
7300 20 640
  1 32 0.0332631
  2 32 -0.129634
  3 32 0.0510363
  4 32 -0.576457
  5 32 0.550427
  6 32 0.510433
  7 32 -1.16302
  8 32 0.724785
  9 32 0.189092
  10 32 0.374429
  11 32 0.116138
  12 32 -0.292217
  13 32 -0.938493
  14 32 -0.677246
  15 32 0.882298
  16 32 2.06216
  17 32 -0.301101
  18 32 -0.76196
  19 32 -0.292591
  20 32 -0.0174981
7400 20 640
  1 32 0.0869009
  2 32 -0.214209
  3 32 0.161503
  4 32 -1.98925
  5 32 -0.310725
  6 32 1.22922
  7 32 -1.93096
  8 32 -0.173889
  9 32 0.36352
  10 32 -0.0284192
  11 32 -0.189626
  12 32 -0.36652
  13 32 -0.488451
  14 32 -0.785057
  15 32 0.109321
  16 32 -0.443142
  17 32 0.623838
  18 32 0.016933
  19 32 -0.914626
  20 32 0.123867
7500 20 640
  1 32 0.153153
  2 32 0.314335
  3 32 0.0783673
  4 32 -2.83516
  5 32 -0.848489
  6 32 1.567
  7 32 -2.17075
  8 32 -1.0286
  9 32 0.0675357
  10 32 0.0104144
  11 32 -0.501702
  12 32 -0.0741731
  13 32 0.0322736
  14 32 -0.973596
  15 32 -0.653277
  16 32 -2.12371
  17 32 1.16842
  18 32 0.475284
  19 32 -1.04645
  20 32 0.508483
7600 20 640
  1 32 0.0656483
  2 32 0.172606
  3 32 0.199281
  4 32 -3.56993
  5 32 -1.06111
  6 32 1.85278
  7 32 -1.69764
  8 32 -1.39208
  9 32 0.145914
  10 32 -0.100361
  11 32 -0.62317
  12 32 0.0344746
  13 32 0.551344
  14 32 -0.979351
  15 32 -1.39046
  16 32 -3.93154
  17 32 1.82348
  18 32 0.789459
  19 32 -1.03907
  20 32 0.87731
7700 20 640
  1 32 0.119113
  2 32 0.465765
  3 32 0.0436135
  4 32 -3.42637
  5 32 -1.15814
  6 32 1.53302
  7 32 -1.11668
  8 32 -1.16215
  9 32 -0.15465
  10 32 -0.54162
  11 32 -0.235799
  12 32 -0.0230091
  13 32 0.459727
  14 32 -1.03317
  15 32 -2.08504
  16 32 -4.61799
  17 32 2.01734
  18 32 0.783306
  19 32 -0.908498
  20 32 0.816889
7800 20 640
  1 32 0.375215
  2 32 0.324018
  3 32 0.099552
  4 32 -2.16927
  5 32 -0.971255
  6 32 0.826357
  7 32 -0.442542
  8 32 -0.939784
  9 32 -0.0510714
  10 32 -0.675614
  11 32 0.0840773
  12 32 -0.229533
  13 32 0.80216
  14 32 -0.780208
  15 32 -2.06187
  16 32 -4.60947
  17 32 1.66154
  18 32 0.60541
  19 32 -0.546164
  20 32 0.915357
7900 20 640
  1 32 0.346035
  2 32 -0.110538
  3 32 0.428759
  4 32 -0.711893
  5 32 -0.458987
  6 32 0.00941419
  7 32 0.210264
  8 32 -0.832294
  9 32 0.153472
  10 32 -0.733165
  11 32 -0.0206644
  12 32 -0.0967581
  13 32 0.415024
  14 32 -0.0626744
  15 32 -1.42697
  16 32 -4.05719
  17 32 1.10311
  18 32 0.641611
  19 32 -0.0753291
  20 32 0.736244
8000 20 640
  1 32 0.127815
  2 32 -0.126466
  3 32 0.828084
  4 32 0.959932
  5 32 0.240499
  6 32 -0.218159
  7 32 1.35567
  8 32 -0.0794802
  9 32 0.306307
  10 32 -0.455819
  11 32 -0.163262
  12 32 0.154734
  13 32 0.0717294
  14 32 0.180262
  15 32 -0.308699
  16 32 -1.97749
  17 32 0.333329
  18 32 0.382577
  19 32 0.228879
  20 32 0.325863
8100 20 640
  1 32 0.0245022
  2 32 -0.297456
  3 32 1.36401
  4 32 1.8699
  5 32 0.541826
  6 32 -0.592051
  7 32 1.42267
  8 32 0.190333
  9 32 0.215216
  10 32 0.104231
  11 32 0.446831
  12 32 0.223017
  13 32 -0.236005
  14 32 0.333783
  15 32 1.18312
  16 32 0.723346
  17 32 -0.382932
  18 32 0.215631
  19 32 0.269843
  20 32 -0.0184884
8200 20 640
  1 32 0.0447378
  2 32 -0.527076
  3 32 1.377
  4 32 3.0759
  5 32 0.300204
  6 32 -0.985334
  7 32 1.24677
  8 32 0.585193
  9 32 0.244829
  10 32 0.370488
  11 32 0.700926
  12 32 0.118335
  13 32 -0.720507
  14 32 0.0730901
  15 32 1.44133
  16 32 2.94648
  17 32 -1.19146
  18 32 0.463441
  19 32 0.677501
  20 32 -0.484423
8300 20 640
  1 32 0.0248431
  2 32 -0.764018
  3 32 1.07382
  4 32 3.40879
  5 32 0.357192
  6 32 -0.867257
  7 32 1.02734
  8 32 0.640653
  9 32 0.228077
  10 32 0.826218
  11 32 0.371056
  12 32 -0.0960085
  13 32 -1.0117
  14 32 -0.0241873
  15 32 1.50344
  16 32 4.43819
  17 32 -1.14768
  18 32 0.590771
  19 32 0.281757
  20 32 -1.02198
8400 20 640
  1 32 -0.135482
  2 32 -1.05843
  3 32 0.720288
  4 32 2.61325
  5 32 0.725765
  6 32 -1.02704
  7 32 0.498805
  8 32 0.571937
  9 32 -0.300491
  10 32 0.544877
  11 32 -0.172857
  12 32 -0.0871521
  13 32 -0.942444
  14 32 0.0948493
  15 32 2.02545
  16 32 4.85896
  17 32 -0.788458
  18 32 0.436132
  19 32 0.881259
  20 32 -1.31733
8500 20 640
  1 32 -0.329344
  2 32 -0.978356
  3 32 -0.122579
  4 32 1.73759
  5 32 0.588016
  6 32 -0.257902
  7 32 -0.714804
  8 32 0.604682
  9 32 -1.03558
  10 32 0.608472
  11 32 -0.0256139
  12 32 0.0901639
  13 32 -0.269575
  14 32 0.0540289
  15 32 1.58178
  16 32 4.46288
  17 32 -0.901922
  18 32 -0.0594268
  19 32 0.652899
  20 32 -0.908719
8600 20 640
  1 32 -0.0590586
  2 32 -0.635582
  3 32 -0.875549
  4 32 0.990231
  5 32 -0.0494627
  6 32 0.271593
  7 32 -0.950215
  8 32 0.0456829
  9 32 -1.18473
  10 32 0.150918
  11 32 -0.087717
  12 32 0.0629197
  13 32 0.0192823
  14 32 -0.793919
  15 32 0.439542
  16 32 3.25763
  17 32 -0.196935
  18 32 -0.182925
  19 32 0.0976274
  20 32 -0.384759
8700 20 640
  1 32 -0.204219
  2 32 0.0218746
  3 32 -1.41699
  4 32 -0.845913
  5 32 -0.680368
  6 32 0.745276
  7 32 -1.44663
  8 32 -0.385835
  9 32 -0.528828
  10 32 -0.500036
  11 32 -0.33185
  12 32 -0.313013
  13 32 0.474253
  14 32 -1.17546
  15 32 -0.0728737
  16 32 0.799384
  17 32 0.329461
  18 32 -0.725638
  19 32 -0.0325971
  20 32 0.0837242
8800 20 640
  1 32 0.0609302
  2 32 0.223311
  3 32 -1.77349
  4 32 -1.40689
  5 32 -0.713837
  6 32 0.700979
  7 32 -1.52014
  8 32 -0.999561
  9 32 0.044914
  10 32 -0.853225
  11 32 -0.410159
  12 32 -0.689598
  13 32 0.962553
  14 32 -1.02111
  15 32 -0.410167
  16 32 -1.22386
  17 32 0.751445
  18 32 -0.742015
  19 32 0.134501
  20 32 0.227958
8900 20 640
  1 32 0.128603
  2 32 0.239347
  3 32 -2.4937
  4 32 -1.67083
  5 32 -0.537004
  6 32 0.750355
  7 32 -1.18337
  8 32 -1.43047
  9 32 0.488368
  10 32 -0.80862
  11 32 -0.15552
  12 32 -0.745205
  13 32 1.45108
  14 32 -0.477207
  15 32 -0.59944
  16 32 -3.21578
  17 32 0.859716
  18 32 -1.0231
  19 32 -0.503524
  20 32 0.266273
9000 20 640
  1 32 -0.336628
  2 32 0.233678
  3 32 -2.71892
  4 32 -1.91483
  5 32 -0.284312
  6 32 0.663534
  7 32 -0.661378
  8 32 -1.0135
  9 32 0.941863
  10 32 -1.07174
  11 32 -0.478363
  12 32 -0.589843
  13 32 1.37614
  14 32 -0.435443
  15 32 -0.624143
  16 32 -4.35758
  17 32 0.896606
  18 32 -1.08562
  19 32 -0.721547
  20 32 -0.0105884
9100 20 640
  1 32 -0.0150328
  2 32 0.497519
  3 32 -1.66498
  4 32 -1.48829
  5 32 -0.370575
  6 32 0.701873
  7 32 -0.183879
  8 32 -0.78707
  9 32 1.05375
  10 32 -0.842731
  11 32 -0.273407
  12 32 -0.407387
  13 32 1.07428
  14 32 -0.199344
  15 32 -0.540354
  16 32 -4.6151
  17 32 0.844592
  18 32 -0.893972
  19 32 -0.556584
  20 32 0.138979
9200 20 640
  1 32 0.472405
  2 32 0.499803
  3 32 -0.40895
  4 32 -0.920403
  5 32 -0.295737
  6 32 0.372769
  7 32 0.702251
  8 32 -0.234863
  9 32 1.19237
  10 32 -0.796082
  11 32 -0.198571
  12 32 -0.303203
  13 32 0.383383
  14 32 0.0900328
  15 32 -0.132425
  16 32 -3.68879
  17 32 0.399391
  18 32 -0.25941
  19 32 -0.13075
  20 32 0.344918
9300 20 640
  1 32 0.29941
  2 32 0.362785
  3 32 0.868202
  4 32 -0.448934
  5 32 -0.245859
  6 32 -0.313523
  7 32 1.04766
  8 32 0.211201
  9 32 0.808605
  10 32 -0.246073
  11 32 0.0174742
  12 32 -0.169588
  13 32 -0.141963
  14 32 0.38957
  15 32 -0.402764
  16 32 -2.2959
  17 32 -0.0930618
  18 32 0.105109
  19 32 0.195223
  20 32 -0.028091
9400 20 640
  1 32 -0.133504
  2 32 0.33818
  3 32 1.5085
  4 32 0.120756
  5 32 -0.629776
  6 32 -0.810397
  7 32 1.01969
  8 32 0.654909
  9 32 -0.0321924
  10 32 0.317518
  11 32 -0.0771382
  12 32 0.0749004
  13 32 -1.10611
  14 32 0.160487
  15 32 -0.113117
  16 32 -0.201951
  17 32 -0.471618
  18 32 0.622184
  19 32 0.326909
  20 32 -0.260192
9500 20 640
  1 32 -0.185713
  2 32 0.551253
  3 32 1.8809
  4 32 0.26168
  5 32 -0.870337
  6 32 -1.11338
  7 32 0.917204
  8 32 1.13627
  9 32 -1.04125
  10 32 0.929786
  11 32 0.168776
  12 32 0.453799
  13 32 -1.01329
  14 32 0.332832
  15 32 0.41279
  16 32 1.34271
  17 32 -1.06995
  18 32 1.11343
  19 32 0.616709
  20 32 -0.577177
9600 20 640
  1 32 0.0419057
  2 32 0.198922
  3 32 1.98007
  4 32 0.549283
  5 32 -1.11971
  6 32 -1.25409
  7 32 0.4351
  8 32 1.60353
  9 32 -1.68551
  10 32 1.26035
  11 32 0.117281
  12 32 0.610439
  13 32 -1.78483
  14 32 0.414205
  15 32 -0.338062
  16 32 3.12676
  17 32 -1.99266
  18 32 1.93385
  19 32 0.919355
  20 32 -0.394898
9700 20 640
  1 32 -0.0138294
  2 32 0.155778
  3 32 1.41472
  4 32 0.859143
  5 32 -1.36724
  6 32 -1.03049
  7 32 -0.208809
  8 32 2.24152
  9 32 -2.18929
  10 32 1.1595
  11 32 0.118481
  12 32 0.879685
  13 32 -2.29818
  14 32 0.293994
  15 32 -0.803232
  16 32 3.90732
  17 32 -2.1413
  18 32 1.82292
  19 32 0.632429
  20 32 -0.596005
9800 20 640
  1 32 -0.485473
  2 32 -0.15301
  3 32 0.715126
  4 32 0.658673
  5 32 -1.59412
  6 32 -0.833808
  7 32 -0.64965
  8 32 1.82111
  9 32 -2.02647
  10 32 1.00171
  11 32 0.163896
  12 32 0.609961
  13 32 -1.81655
  14 32 0.0525286
  15 32 -0.291211
  16 32 3.67419
  17 32 -1.52267
  18 32 1.07404
  19 32 0.300972
  20 32 -0.713056
9900 20 640
  1 32 -0.266656
  2 32 -0.283078
  3 32 0.0372018
  4 32 0.481616
  5 32 -1.05615
  6 32 -0.899535
  7 32 -0.8869
  8 32 0.810565
  9 32 -1.6043
  10 32 0.419767
  11 32 0.410681
  12 32 -0.0351939
  13 32 -1.34844
  14 32 -0.138512
  15 32 0.699567
  16 32 2.90358
  17 32 -1.16136
  18 32 0.665134
  19 32 0.223241
  20 32 -0.114168
10000 20 640
  1 32 -0.0868344
  2 32 -0.140357
  3 32 -0.558938
  4 32 0.473062
  5 32 -0.361973
  6 32 0.0649841
  7 32 -1.01884
  8 32 0.08734
  9 32 -0.893104
  10 32 -0.269822
  11 32 -0.101881
  12 32 -0.733909
  13 32 -0.651684
  14 32 -0.0738939
  15 32 0.224944
  16 32 0.945687
  17 32 -0.533247
  18 32 0.204029
  19 32 0.13477
  20 32 0.408305
10100 20 640
  1 32 -0.0339132
  2 32 0.0627338
  3 32 -0.976873
  4 32 0.240633
  5 32 0.637657
  6 32 0.0572556
  7 32 -1.28663
  8 32 -0.50175
  9 32 -0.107545
  10 32 -1.14818
  11 32 -0.294502
  12 32 -1.2596
  13 32 0.176656
  14 32 -0.207672
  15 32 0.126667
  16 32 -0.849638
  17 32 0.187865
  18 32 -0.280419
  19 32 -0.385325
  20 32 0.660328
10200 20 640
  1 32 -0.287493
  2 32 0.258431
  3 32 -1.32398
  4 32 -0.00198789
  5 32 2.06227
  6 32 0.171751
  7 32 -0.988035
  8 32 -0.663952
  9 32 1.05671
  10 32 -1.50435
  11 32 -0.0743712
  12 32 -1.21615
  13 32 0.60256
  14 32 -0.346589
  15 32 0.204814
  16 32 -2.57674
  17 32 1.00963
  18 32 -0.820253
  19 32 -0.912204
  20 32 1.21261
10300 20 640
  1 32 -0.222884
  2 32 0.461053
  3 32 -1.7297
  4 32 0.110998
  5 32 2.91451
  6 32 0.625191
  7 32 -0.496415
  8 32 -0.68736
  9 32 2.00506
  10 32 -2.15844
  11 32 0.0941725
  12 32 -0.900425
  13 32 1.09056
  14 32 -0.623314
  15 32 0.463417
  16 32 -3.85917
  17 32 2.16197
  18 32 -0.670507
  19 32 -1.23044
  20 32 1.6906
10400 20 640
  1 32 0.162825
  2 32 0.596228
  3 32 -1.64469
  4 32 0.0257708
  5 32 2.76208
  6 32 0.385949
  7 32 0.334435
  8 32 -0.685845
  9 32 2.71072
  10 32 -1.62677
  11 32 -0.00749451
  12 32 -0.603596
  13 32 1.25158
  14 32 -0.341435
  15 32 0.678074
  16 32 -3.97863
  17 32 2.22552
  18 32 -0.492383
  19 32 -0.740464
  20 32 1.79009
10500 20 640
  1 32 -0.05349
  2 32 0.52659
  3 32 -1.23174
  4 32 0.0368934
  5 32 2.27773
  6 32 0.332897
  7 32 0.795237
  8 32 -0.372752
  9 32 2.21108
  10 32 -1.45046
  11 32 -0.221907
  12 32 -0.587795
  13 32 1.45191
  14 32 -0.142916
  15 32 0.774309
  16 32 -3.09061
  17 32 1.85963
  18 32 -0.558002
  19 32 -0.38238
  20 32 1.17144
10600 20 640
  1 32 0.0617266
  2 32 0.432082
  3 32 -0.438445
  4 32 -0.18766
  5 32 1.43627
  6 32 -0.00781934
  7 32 1.06095
  8 32 -0.337511
  9 32 1.15774
  10 32 -0.165622
  11 32 0.135529
  12 32 -0.362789
  13 32 1.06771
  14 32 0.210044
  15 32 0.839069
  16 32 -1.44535
  17 32 0.973143
  18 32 -0.351877
  19 32 -0.289305
  20 32 0.34318
10700 20 640
  1 32 0.082412
  2 32 0.441146
  3 32 0.370754
  4 32 0.00770635
  5 32 0.227675
  6 32 -0.374454
  7 32 1.0927
  8 32 -0.610378
  9 32 0.220078
  10 32 0.58338
  11 32 0.0117479
  12 32 0.0985076
  13 32 0.971991
  14 32 0.221057
  15 32 0.47624
  16 32 0.295246
  17 32 0.0222495
  18 32 -0.427302
  19 32 -0.25269
  20 32 -0.759139
10800 20 640
  1 32 0.192843
  2 32 0.0461587
  3 32 1.10125
  4 32 0.214922
  5 32 -1.70476
  6 32 -0.262504
  7 32 1.26033
  8 32 -0.982541
  9 32 -1.18071
  10 32 1.21126
  11 32 -0.0378341
  12 32 0.367816
  13 32 0.412839
  14 32 0.381147
  15 32 -0.861309
  16 32 1.8071
  17 32 -0.651968
  18 32 -0.537094
  19 32 0.0974032
  20 32 -1.78222
10900 20 640
  1 32 0.15597
  2 32 -0.514851
  3 32 1.41752
  4 32 0.48328
  5 32 -2.92999
  6 32 0.0162312
  7 32 1.15958
  8 32 -1.23573
  9 32 -2.04502
  10 32 2.01161
  11 32 0.108784
  12 32 0.770573
  13 32 -0.151465
  14 32 0.291645
  15 32 -1.2932
  16 32 2.61157
  17 32 -1.17259
  18 32 -0.415264
  19 32 0.33449
  20 32 -2.64834
11000 20 640
  1 32 -0.0450064
  2 32 -0.919279
  3 32 1.52921
  4 32 0.553536
  5 32 -4.16302
  6 32 -0.0835036
  7 32 0.762196
  8 32 -1.80228
  9 32 -2.52894
  10 32 1.89326
  11 32 0.0808508
  12 32 0.544687
  13 32 -0.345631
  14 32 0.438534
  15 32 -1.33779
  16 32 2.50632
  17 32 -1.67636
  18 32 -0.599754
  19 32 0.328521
  20 32 -3.22601
11100 20 640
  1 32 0.159062
  2 32 -1.01028
  3 32 1.30575
  4 32 0.293258
  5 32 -4.10346
  6 32 -0.573065
  7 32 -0.249115
  8 32 -1.78068
  9 32 -2.84668
  10 32 1.67498
  11 32 0.194095
  12 32 0.640324
  13 32 -0.0370489
  14 32 0.30008
  15 32 -0.921287
  16 32 1.84452
  17 32 -2.20689
  18 32 -0.807666
  19 32 0.326108
  20 32 -2.82613
11200 20 640
  1 32 0.394821
  2 32 -1.00009
  3 32 0.821915
  4 32 -0.0270789
  5 32 -3.01696
  6 32 -0.0260019
  7 32 -1.23065
  8 32 -1.20776
  9 32 -2.38414
  10 32 0.792584
  11 32 -0.300765
  12 32 0.392109
  13 32 0.152546
  14 32 -0.292719
  15 32 -1.05232
  16 32 0.81059
  17 32 -1.35292
  18 32 -0.638056
  19 32 -0.0573683
  20 32 -2.04084
11300 20 640
  1 32 0.0561759
  2 32 -0.453067
  3 32 0.00921196
  4 32 -0.312173
  5 32 -1.66093
  6 32 0.516021
  7 32 -1.91831
  8 32 0.0550213
  9 32 -1.66797
  10 32 0.151734
  11 32 -0.228077
  12 32 0.326575
  13 32 -0.04856
  14 32 -0.554607
  15 32 -0.726844
  16 32 -0.119996
  17 32 -0.578564
  18 32 -0.263011
  19 32 -0.0625951
  20 32 -0.641932
11400 20 640
  1 32 -0.302604
  2 32 -0.342438
  3 32 -0.591642
  4 32 -0.620913
  5 32 -0.229663
  6 32 0.727261
  7 32 -1.77817
  8 32 1.01326
  9 32 -0.756002
  10 32 -0.774058
  11 32 0.03645
  12 32 0.412447
  13 32 -0.0583207
  14 32 -0.598445
  15 32 0.474574
  16 32 -0.482841
  17 32 0.168568
  18 32 0.377741
  19 32 -0.426211
  20 32 0.738919
11500 20 640
  1 32 -0.425953
  2 32 0.166112
  3 32 -1.41987
  4 32 -0.458799
  5 32 1.38049
  6 32 0.565609
  7 32 -1.56325
  8 32 2.00183
  9 32 0.658449
  10 32 -1.86044
  11 32 0.0252234
  12 32 -0.0383761
  13 32 0.391414
  14 32 -0.828107
  15 32 2.09841
  16 32 -0.555604
  17 32 1.35212
  18 32 0.859655
  19 32 -0.316613
  20 32 2.22538
11600 20 640
  1 32 -0.326758
  2 32 0.617792
  3 32 -1.4251
  4 32 -0.569066
  5 32 2.75651
  6 32 0.366817
  7 32 -0.9102
  8 32 2.1453
  9 32 1.87786
  10 32 -1.92239
  11 32 0.105209
  12 32 -0.238771
  13 32 0.246606
  14 32 -0.535046
  15 32 3.17326
  16 32 -0.355782
  17 32 1.59308
  18 32 1.4005
  19 32 -0.0412225
  20 32 3.3985
11700 20 640
  1 32 -0.213893
  2 32 0.74714
  3 32 -1.53808
  4 32 -0.831543
  5 32 3.60161
  6 32 0.151988
  7 32 -0.0899625
  8 32 2.65244
  9 32 2.61117
  10 32 -1.67845
  11 32 -0.27219
  12 32 -0.44719
  13 32 0.272142
  14 32 -0.518388
  15 32 3.56934
  16 32 -0.316818
  17 32 2.3943
  18 32 1.20064
  19 32 -0.365968
  20 32 3.36847
11800 20 640
  1 32 -0.259183
  2 32 0.795457
  3 32 -0.89464
  4 32 -0.927399
  5 32 3.57047
  6 32 0.1227
  7 32 0.822268
  8 32 1.79741
  9 32 2.46615
  10 32 -1.53056
  11 32 -0.737251
  12 32 -0.524392
  13 32 0.136489
  14 32 0.0366251
  15 32 3.13441
  16 32 0.236386
  17 32 1.57248
  18 32 0.775018
  19 32 -0.120977
  20 32 2.99227
11900 20 640
  1 32 -0.0175431
  2 32 0.72401
  3 32 0.172547
  4 32 -0.803912
  5 32 2.84574
  6 32 -0.400675
  7 32 1.74685
  8 32 1.70593
  9 32 1.92628
  10 32 -0.821422
  11 32 -0.583801
  12 32 -0.380108
  13 32 -0.111352
  14 32 0.0958927
  15 32 1.44782
  16 32 0.354657
  17 32 1.09584
  18 32 0.763698
  19 32 0.0535627
  20 32 1.25249
12000 20 640
  1 32 0.130583
  2 32 0.284814
  3 32 0.639546
  4 32 -0.186136
  5 32 1.3876
  6 32 -1.08662
  7 32 2.15841
  8 32 0.120298
  9 32 0.837463
  10 32 -0.205244
  11 32 -0.530063
  12 32 -0.0923213
  13 32 -0.408691
  14 32 0.612921
  15 32 0.182046
  16 32 0.0951174
  17 32 0.284603
  18 32 0.140469
  19 32 0.242674
  20 32 -0.295894
12100 20 640
  1 32 -0.0772588
  2 32 -0.161205
  3 32 1.43562
  4 32 0.322224
  5 32 0.00383607
  6 32 -1.3271
  7 32 2.03099
  8 32 -1.16829
  9 32 -0.173808
  10 32 0.647772
  11 32 -0.367218
  12 32 0.0170512
  13 32 -0.524175
  14 32 0.521755
  15 32 -1.73156
  16 32 -0.211055
  17 32 -0.878524
  18 32 -1.10578
  19 32 0.512442
  20 32 -1.17698
12200 20 640
  1 32 0.0281897
  2 32 -0.817393
  3 32 1.89291
  4 32 0.491065
  5 32 -1.16488
  6 32 -1.40029
  7 32 1.02516
  8 32 -3.15164
  9 32 -1.45717
  10 32 1.2096
  11 32 -0.200574
  12 32 0.0394043
  13 32 -0.340733
  14 32 0.967714
  15 32 -3.7024
  16 32 -0.683925
  17 32 -1.57625
  18 32 -1.39908
  19 32 0.71507
  20 32 -2.40752
12300 20 640
  1 32 0.0294681
  2 32 -0.921813
  3 32 1.51878
  4 32 0.759769
  5 32 -2.46997
  6 32 -1.11603
  7 32 0.302642
  8 32 -3.49022
  9 32 -2.46881
  10 32 1.84178
  11 32 -0.152914
  12 32 0.316591
  13 32 -0.490216
  14 32 1.21384
  15 32 -5.18486
  16 32 -0.898693
  17 32 -2.83614
  18 32 -1.72867
  19 32 1.0085
  20 32 -2.9543
12400 20 640
  1 32 0.225201
  2 32 -0.925652
  3 32 0.775641
  4 32 0.740499
  5 32 -3.00471
  6 32 -1.07207
  7 32 -0.752306
  8 32 -3.47183
  9 32 -2.65886
  10 32 1.43948
  11 32 -0.0715415
  12 32 0.65896
  13 32 -0.250748
  14 32 0.156946
  15 32 -4.94079
  16 32 -0.748436
  17 32 -2.85249
  18 32 -1.51612
  19 32 0.771706
  20 32 -2.93873
12500 20 640
  1 32 0.39426
  2 32 -1.03919
  3 32 0.0118596
  4 32 0.288674
  5 32 -2.93374
  6 32 -0.500238
  7 32 -1.81031
  8 32 -2.87453
  9 32 -2.4473
  10 32 0.54888
  11 32 0.30298
  12 32 0.839512
  13 32 -0.461477
  14 32 -0.222914
  15 32 -4.7352
  16 32 -0.527519
  17 32 -2.0432
  18 32 -1.13904
  19 32 0.59147
  20 32 -2.04657
12600 20 640
  1 32 0.282745
  2 32 -0.249759
  3 32 -0.561724
  4 32 -0.221668
  5 32 -1.71378
  6 32 0.162806
